ID,English_name,Vocalization_type,Quality,Date,X,Y,Clean_Time,Datetime,Date_String
236834,Darkwing Sparrow,"Call, Song",A,4/19/2015,59,154,7:00,4/19/2015 7:00,4/19/2015 7:00
236476,Darkwing Sparrow,"Call, Song",A,4/18/2015,72,139,7:00,4/18/2015 7:00,4/18/2015 7:00
233433,Darkwing Sparrow,"Call, Song",A,1/6/1999,69,157,9:15,1/6/1999 9:15,1/6/1999 9:15
215043,Darkwing Sparrow,Call,A,2/28/2015,73,139,11:30,2/28/2015 11:30,2/28/2015 11:30
213467,Darkwing Sparrow,Call,A,5/3/1986,74,146,0:00,5/3/1986 0:00,5/3/1986 0:00
210486,Darkwing Sparrow,Call,A,1/17/2015,73,157,15:40,1/17/2015 15:40,1/17/2015 15:40
210466,Darkwing Sparrow,Song,A,1/17/2015,73,151,15:00,1/17/2015 15:00,1/17/2015 15:00
209059,Darkwing Sparrow,Song,A,5/1/2014,58,160,6:44,5/1/2014 6:44,5/1/2014 6:44
208395,Darkwing Sparrow,Call,A,4/16/2014,56,153,15:17,4/16/2014 15:17,4/16/2014 15:17
197467,Darkwing Sparrow,Call,A,7/28/2014,78,148,13:49,7/28/2014 13:49,7/28/2014 13:49
194222,Darkwing Sparrow,Call,A,6/18/2003,69,159,17:00,6/18/2003 17:00,6/18/2003 17:00
192306,Darkwing Sparrow,"Call, Song",A,4/24/2014,78,149,8:28,4/24/2014 8:28,4/24/2014 8:28
192305,Darkwing Sparrow,"Call, Song",A,4/24/2014,69,158,8:22,4/24/2014 8:22,4/24/2014 8:22
355083,Eastern Corn Skeet,Call,,2/5/2017,92,132,8:00,2/5/2017 8:00,2/5/2017 8:00
323217,Eastern Corn Skeet,Song,,6/19/2016,84,123,20:48,6/19/2016 20:48,6/19/2016 20:48
317839,Eastern Corn Skeet,Call,,5/22/2016,85,133,8:00,5/22/2016 8:00,5/22/2016 8:00
314951,Eastern Corn Skeet,Song,,4/19/2016,80,126,6:00,4/19/2016 6:00,4/19/2016 6:00
184376,Eastern Corn Skeet,Call,,4/11/2014,70,154,7:30,4/11/2014 7:30,4/11/2014 7:30
388696,Eastern Corn Skeet,Song,A,4/30/2016,121,127,6:00,4/30/2016 6:00,4/30/2016 6:00
385024,Eastern Corn Skeet,Song,A,5/11/2017,65,90,10:00,5/11/2017 10:00,5/11/2017 10:00
378993,Eastern Corn Skeet,Call,A,7/3/2017,86,123,14:27,7/3/2017 14:27,7/3/2017 14:27
376425,Eastern Corn Skeet,Song,A,6/18/2017,47,36,10:30,6/18/2017 10:30,6/18/2017 10:30
376069,Eastern Corn Skeet,Song,A,6/6/2017,87,131,7:00,6/6/2017 7:00,6/6/2017 7:00
375493,Eastern Corn Skeet,Call,A,5/17/2017,85,131,18:30,5/17/2017 18:30,5/17/2017 18:30
370485,Eastern Corn Skeet,Song,A,5/12/2017,29,138,5:35,5/12/2017 5:35,5/12/2017 5:35
363519,Eastern Corn Skeet,Call,A,4/8/2017,93,139,10:30,4/8/2017 10:30,4/8/2017 10:30
354815,Eastern Corn Skeet,Call,A,1/15/2017,93,129,11:30,1/15/2017 11:30,1/15/2017 11:30
344280,Eastern Corn Skeet,Call,A,11/27/2016,31,134,8:01,11/27/2016 8:01,11/27/2016 8:01
318747,Eastern Corn Skeet,Call,A,5/22/2016,93,129,8:10,5/22/2016 8:10,5/22/2016 8:10
316236,Eastern Corn Skeet,Song,A,4/11/2015,94,132,8:30,4/11/2015 8:30,4/11/2015 8:30
308402,Eastern Corn Skeet,Song,A,3/22/2016,71,114,12:00,3/22/2016 12:00,3/22/2016 12:00
179720,Eastern Corn Skeet,Call,A,5/24/2014,84,121,5:28,5/24/2014 5:28,5/24/2014 5:28
178126,Eastern Corn Skeet,Song,A,5/11/2014,32,141,5:20,5/11/2014 5:20,5/11/2014 5:20
173954,Eastern Corn Skeet,Song,A,4/12/2014,127,119,9:30,4/12/2014 9:30,4/12/2014 9:30
161099,Eastern Corn Skeet,"Call, Song",A,12/5/2013,85,124,8:53,12/5/2013 8:53,12/5/2013 8:53
132866,Eastern Corn Skeet,Song,A,5/6/2013,142,154,6:24,5/6/2013 6:24,5/6/2013 6:24
99544,Eastern Corn Skeet,Call,A,3/30/2012,40,141,9:06,3/30/2012 9:06,3/30/2012 9:06
57258,Eastern Corn Skeet,Song,A,6/7/2010,55,68,5:30,6/7/2010 5:30,6/7/2010 5:30
49875,Eastern Corn Skeet,Song,A,5/6/2010,81,115,5:50,5/6/2010 5:50,5/6/2010 5:50
49046,Eastern Corn Skeet,Song,A,5/10/2010,64,149,0:00,5/10/2010 0:00,5/10/2010 0:00
14858,Eastern Corn Skeet,"Call, Song",A,4/20/2007,86,114,10:50,4/20/2007 10:50,4/20/2007 10:50
14857,Eastern Corn Skeet,"Call, Song",A,4/20/2007,136,100,10:50,4/20/2007 10:50,4/20/2007 10:50
14856,Eastern Corn Skeet,Call,A,4/20/2007,82,119,10:50,4/20/2007 10:50,4/20/2007 10:50
10175,Eastern Corn Skeet,Song,A,5/14/2006,152,165,9:10,5/14/2006 9:10,5/14/2006 9:10
1376,Eastern Corn Skeet,Song,A,11/27/2003,96,124,0:00,11/27/2003 0:00,11/27/2003 0:00
1375,Eastern Corn Skeet,Call,A,11/30/2004,87,136,0:00,11/30/2004 0:00,11/30/2004 0:00
373508,Eastern Corn Skeet,Song,B,5/3/2017,91,119,11:30,5/3/2017 11:30,5/3/2017 11:30
344645,Eastern Corn Skeet,Call,B,11/29/2016,82,132,7:44,11/29/2016 7:44,11/29/2016 7:44
321819,Eastern Corn Skeet,Song,B,6/9/2016,84,128,19:58,6/9/2016 19:58,6/9/2016 19:58
313354,Eastern Corn Skeet,Song,B,4/20/2016,137,120,17:53,4/20/2016 17:53,4/20/2016 17:53
310072,Eastern Corn Skeet,Call,B,3/30/2016,78,129,18:30,3/30/2016 18:30,3/30/2016 18:30
302533,Eastern Corn Skeet,"Call, Song",B,2/6/2016,57,88,8:30,2/6/2016 8:30,2/6/2016 8:30
278231,Eastern Corn Skeet,Song,B,5/18/2015,118,118,9:34,5/18/2015 9:34,5/18/2015 9:34
244579,Eastern Corn Skeet,Song,B,5/16/2015,85,131,5:05,5/16/2015 5:05,5/16/2015 5:05
208942,Eastern Corn Skeet,Song,B,11/26/2014,77,129,10:32,11/26/2014 10:32,11/26/2014 10:32
191964,Eastern Corn Skeet,Song,B,3/28/2012,87,128,14:45,3/28/2012 14:45,3/28/2012 14:45
184379,Eastern Corn Skeet,Call,B,11/16/2013,70,140,7:15,11/16/2013 7:15,11/16/2013 7:15
184378,Eastern Corn Skeet,Song,B,5/17/2012,89,127,6:34,5/17/2012 6:34,5/17/2012 6:34
184377,Eastern Corn Skeet,Call,B,4/12/2014,80,130,7:30,4/12/2014 7:30,4/12/2014 7:30
182331,Eastern Corn Skeet,Song,B,4/30/2002,46,56,8:30,4/30/2002 8:30,4/30/2002 8:30
179848,Eastern Corn Skeet,Song,B,5/24/2014,92,134,9:37,5/24/2014 9:37,5/24/2014 9:37
179719,Eastern Corn Skeet,Song,B,5/24/2014,84,128,4:45,5/24/2014 4:45,5/24/2014 4:45
176000,Eastern Corn Skeet,Song,B,4/15/2014,84,130,12:30,4/15/2014 12:30,4/15/2014 12:30
170055,Eastern Corn Skeet,Song,B,3/15/2014,88,129,8:00,3/15/2014 8:00,3/15/2014 8:00
165234,Eastern Corn Skeet,Call,B,1/22/2014,83,130,7:00,1/22/2014 7:00,1/22/2014 7:00
160470,Eastern Corn Skeet,Song,B,5/18/2013,123,108,7:49,5/18/2013 7:49,5/18/2013 7:49
158055,Eastern Corn Skeet,Call,B,12/15/2013,69,61,14:37,12/15/2013 14:37,12/15/2013 14:37
150242,Eastern Corn Skeet,Song,B,10/8/2013,88,124,9:41,10/8/2013 9:41,10/8/2013 9:41
138039,Eastern Corn Skeet,Song,B,6/11/2013,86,131,11:00,6/11/2013 11:00,6/11/2013 11:00
134509,Eastern Corn Skeet,Call,B,5/19/2013,89,127,9:52,5/19/2013 9:52,5/19/2013 9:52
124070,Eastern Corn Skeet,Call,B,10/28/2012,87,133,21:30,10/28/2012 21:30,10/28/2012 21:30
111143,Eastern Corn Skeet,Song,B,10/13/2012,100,139,9:00,10/13/2012 9:00,10/13/2012 9:00
111142,Eastern Corn Skeet,Song,B,10/13/2012,155,156,9:00,10/13/2012 9:00,10/13/2012 9:00
111141,Eastern Corn Skeet,Song,B,10/13/2012,85,132,9:00,10/13/2012 9:00,10/13/2012 9:00
100556,Eastern Corn Skeet,Song,B,5/4/2012,83,126,7:30,5/4/2012 7:30,5/4/2012 7:30
100555,Eastern Corn Skeet,Song,B,5/4/2012,84,132,7:30,5/4/2012 7:30,5/4/2012 7:30
99547,Eastern Corn Skeet,Song,B,4/15/2012,50,65,6:13,4/15/2012 6:13,4/15/2012 6:13
52453,Eastern Corn Skeet,Call,B,6/1/2009,84,132,10:30,6/1/2009 10:30,6/1/2009 10:30
52451,Eastern Corn Skeet,Song,B,5/11/2008,159,152,10:30,5/11/2008 10:30,5/11/2008 10:30
31294,Eastern Corn Skeet,Song,B,6/12/2008,32,136,0:00,6/12/2008 0:00,6/12/2008 0:00
5130,Eastern Corn Skeet,Call,B,12/30/2005,87,132,17:30,12/30/2005 17:30,12/30/2005 17:30
396262,Eastern Corn Skeet,Song,C,12/17/2017,147,157,10:48,12/17/2017 10:48,12/17/2017 10:48
368084,Eastern Corn Skeet,Song,C,6/21/2013,83,133,11:54,6/21/2013 11:54,6/21/2013 11:54
316544,Eastern Corn Skeet,Call,C,5/12/2016,84,130,19:40,5/12/2016 19:40,5/12/2016 19:40
296933,Eastern Corn Skeet,Call,C,12/20/2015,83,131,9:00,12/20/2015 9:00,12/20/2015 9:00
286376,Eastern Corn Skeet,Call,C,10/15/2015,37,115,14:00,10/15/2015 14:00,10/15/2015 14:00
278232,Eastern Corn Skeet,Song,C,5/18/2015,90,137,9:35,5/18/2015 9:35,5/18/2015 9:35
235428,Eastern Corn Skeet,Song,C,4/12/2015,85,127,15:00,4/12/2015 15:00,4/12/2015 15:00
151543,Eastern Corn Skeet,Call,C,10/16/2013,85,128,13:30,10/16/2013 13:30,10/16/2013 13:30
137835,Eastern Corn Skeet,Call,C,6/8/2013,39,112,16:52,6/8/2013 16:52,6/8/2013 16:52
137101,Eastern Corn Skeet,Song,C,7/20/2011,79,156,16:30,7/20/2011 16:30,7/20/2011 16:30
137100,Eastern Corn Skeet,Call,C,5/13/2011,94,138,10:00,5/13/2011 10:00,5/13/2011 10:00
124445,Eastern Corn Skeet,Song,C,12/15/2005,86,132,7:30,12/15/2005 7:30,12/15/2005 7:30
103279,Eastern Corn Skeet,Song,C,6/4/2012,85,133,11:30,6/4/2012 11:30,6/4/2012 11:30
103278,Eastern Corn Skeet,Song,C,6/4/2012,34,138,11:30,6/4/2012 11:30,6/4/2012 11:30
100108,Eastern Corn Skeet,Call,C,4/30/2012,60,114,7:30,4/30/2012 7:30,4/30/2012 7:30
71042,Eastern Corn Skeet,Song,C,11/22/2010,150,39,0:00,11/22/2010 0:00,11/22/2010 0:00
31295,Eastern Corn Skeet,Song,C,6/12/2008,82,126,0:00,6/12/2008 0:00,6/12/2008 0:00
17168,Eastern Corn Skeet,Call,C,7/7/2007,85,133,0:00,7/7/2007 0:00,7/7/2007 0:00
149935,Eastern Corn Skeet,Call,D,10/6/2013,69,139,14:20,10/6/2013 14:20,10/6/2013 14:20
137102,Eastern Corn Skeet,Call,D,6/4/2012,69,140,6:50,6/4/2012 6:50,6/4/2012 6:50
389469,Green-tipped Scarlet Pipit,Song,,3/22/2014,64,70,7:30,3/22/2014 7:30,3/22/2014 7:30
389129,Green-tipped Scarlet Pipit,Song,,10/28/2014,35,61,6:30,10/28/2014 6:30,10/28/2014 6:30
359165,Green-tipped Scarlet Pipit,Song,,3/11/2017,75,151,8:30,3/11/2017 8:30,3/11/2017 8:30
312884,Green-tipped Scarlet Pipit,Song,,4/16/2016,69,149,10:30,4/16/2016 10:30,4/16/2016 10:30
299610,Green-tipped Scarlet Pipit,Song,,7/21/2011,141,45,6:30,7/21/2011 6:30,7/21/2011 6:30
299158,Green-tipped Scarlet Pipit,Song,,8/31/2011,60,64,7:00,8/31/2011 7:00,8/31/2011 7:00
299147,Green-tipped Scarlet Pipit,Song,,8/31/2011,151,169,6:30,8/31/2011 6:30,8/31/2011 6:30
286369,Green-tipped Scarlet Pipit,Song,,10/20/2015,68,152,6:30,10/20/2015 6:30,10/20/2015 6:30
278068,Green-tipped Scarlet Pipit,Song,,9/6/2015,149,155,7:00,9/6/2015 7:00,9/6/2015 7:00
234763,Green-tipped Scarlet Pipit,Song,,2/25/2014,42,58,13:00,2/25/2014 13:00,2/25/2014 13:00
358825,Green-tipped Scarlet Pipit,Song,A,9/25/2016,85,133,6:42,9/25/2016 6:42,9/25/2016 6:42
340294,Green-tipped Scarlet Pipit,Song,A,10/26/2016,72,136,8:30,10/26/2016 8:30,10/26/2016 8:30
334189,Green-tipped Scarlet Pipit,Call,A,9/9/2016,54,70,8:30,9/9/2016 8:30,9/9/2016 8:30
319588,Green-tipped Scarlet Pipit,Song,A,5/7/2016,71,143,11:00,5/7/2016 11:00,5/7/2016 11:00
283151,Green-tipped Scarlet Pipit,Song,A,11/20/2002,136,168,8:39,11/20/2002 8:39,11/20/2002 8:39
283150,Green-tipped Scarlet Pipit,Song,A,11/20/2002,123,127,8:34,11/20/2002 8:34,11/20/2002 8:34
268894,Green-tipped Scarlet Pipit,Song,A,8/17/2015,133,38,8:30,8/17/2015 8:30,8/17/2015 8:30
241793,Green-tipped Scarlet Pipit,Song,A,8/30/2014,73,61,7:50,8/30/2014 7:50,8/30/2014 7:50
221676,Green-tipped Scarlet Pipit,Song,A,7/28/2004,126,25,7:00,7/28/2004 7:00,7/28/2004 7:00
221675,Green-tipped Scarlet Pipit,Song,A,7/28/2004,54,68,7:00,7/28/2004 7:00,7/28/2004 7:00
221674,Green-tipped Scarlet Pipit,Song,A,7/28/2004,59,77,6:45,7/28/2004 6:45,7/28/2004 6:45
221673,Green-tipped Scarlet Pipit,Song,A,7/28/2004,37,69,6:45,7/28/2004 6:45,7/28/2004 6:45
210152,Green-tipped Scarlet Pipit,Song,A,12/14/2014,62,67,8:00,12/14/2014 8:00,12/14/2014 8:00
206678,Green-tipped Scarlet Pipit,Song,A,8/6/2014,54,72,7:16,8/6/2014 7:16,8/6/2014 7:16
205977,Green-tipped Scarlet Pipit,Song,A,1/31/2014,62,66,6:41,1/31/2014 6:41,1/31/2014 6:41
196407,Green-tipped Scarlet Pipit,Song,A,9/3/2014,83,131,7:00,9/3/2014 7:00,9/3/2014 7:00
187193,Green-tipped Scarlet Pipit,Song,A,9/28/2013,146,23,8:05,9/28/2013 8:05,9/28/2013 8:05
174547,Green-tipped Scarlet Pipit,"Call, Song",A,8/15/2013,51,149,9:00,8/15/2013 9:00,8/15/2013 9:00
174492,Green-tipped Scarlet Pipit,Song,A,5/24/2011,57,76,8:33,5/24/2011 8:33,5/24/2011 8:33
170248,Green-tipped Scarlet Pipit,Song,A,3/16/2014,144,60,17:30,3/16/2014 17:30,3/16/2014 17:30
144004,Green-tipped Scarlet Pipit,Song,A,7/29/2013,72,65,14:30,7/29/2013 14:30,7/29/2013 14:30
143234,Green-tipped Scarlet Pipit,Song,A,7/14/2013,54,81,7:30,7/14/2013 7:30,7/14/2013 7:30
142719,Green-tipped Scarlet Pipit,Song,A,8/20/2012,57,78,8:00,8/20/2012 8:00,8/20/2012 8:00
115450,Green-tipped Scarlet Pipit,Song,A,10/4/2012,69,62,9:00,10/4/2012 9:00,10/4/2012 9:00
81027,Green-tipped Scarlet Pipit,,A,6/28/1999,88,143,7:00,6/28/1999 7:00,6/28/1999 7:00
77917,Green-tipped Scarlet Pipit,Song,A,5/8/2011,62,66,7:40,5/8/2011 7:40,5/8/2011 7:40
75570,Green-tipped Scarlet Pipit,Call,A,2/17/2011,73,139,9:30,2/17/2011 9:30,2/17/2011 9:30
62671,Green-tipped Scarlet Pipit,Song,A,9/22/2010,59,78,7:31,9/22/2010 7:31,9/22/2010 7:31
62446,Green-tipped Scarlet Pipit,Song,A,8/31/2010,18,140,8:05,8/31/2010 8:05,8/31/2010 8:05
60257,Green-tipped Scarlet Pipit,Song,A,6/8/1994,53,70,0:00,6/8/1994 0:00,6/8/1994 0:00
60256,Green-tipped Scarlet Pipit,Song,A,2/9/1989,153,141,0:00,2/9/1989 0:00,2/9/1989 0:00
60255,Green-tipped Scarlet Pipit,Song,A,9/19/1992,32,136,0:00,9/19/1992 0:00,9/19/1992 0:00
49063,Green-tipped Scarlet Pipit,Song,A,11/1/1999,62,59,0:00,11/1/1999 0:00,11/1/1999 0:00
49062,Green-tipped Scarlet Pipit,Song,A,11/1/1999,85,138,0:00,11/1/1999 0:00,11/1/1999 0:00
46755,Green-tipped Scarlet Pipit,Song,A,3/25/2005,147,154,0:00,3/25/2005 0:00,3/25/2005 0:00
42405,Green-tipped Scarlet Pipit,Song,A,3/28/2008,62,66,0:00,3/28/2008 0:00,3/28/2008 0:00
36909,Green-tipped Scarlet Pipit,Song,A,7/15/2009,91,131,9:47,7/15/2009 9:47,7/15/2009 9:47
23803,Green-tipped Scarlet Pipit,Song,A,9/26/2008,57,69,0:00,9/26/2008 0:00,9/26/2008 0:00
21819,Green-tipped Scarlet Pipit,Song,A,7/23/2008,122,56,8:00,7/23/2008 8:00,7/23/2008 8:00
17578,Green-tipped Scarlet Pipit,Song,A,4/16/2005,58,65,7:00,4/16/2005 7:00,4/16/2005 7:00
4018,Green-tipped Scarlet Pipit,Song,A,10/12/2004,55,72,0:00,10/12/2004 0:00,10/12/2004 0:00
403198,Green-tipped Scarlet Pipit,Song,B,11/5/2017,51,68,9:00,11/5/2017 9:00,11/5/2017 9:00
396419,Green-tipped Scarlet Pipit,Song,B,11/12/2017,63,66,8:00,11/12/2017 8:00,11/12/2017 8:00
388441,Green-tipped Scarlet Pipit,Song,B,9/29/2017,90,134,8:30,9/29/2017 8:30,9/29/2017 8:30
388119,Green-tipped Scarlet Pipit,Song,B,9/10/2017,81,147,8:30,9/10/2017 8:30,9/10/2017 8:30
387945,Green-tipped Scarlet Pipit,Song,B,9/3/2017,86,130,6:00,9/3/2017 6:00,9/3/2017 6:00
385715,Green-tipped Scarlet Pipit,Song,B,6/30/2013,140,96,9:30,6/30/2013 9:30,6/30/2013 9:30
290233,Green-tipped Scarlet Pipit,Song,B,3/22/1998,65,75,7:13,3/22/1998 7:13,3/22/1998 7:13
244251,Green-tipped Scarlet Pipit,Song,B,11/8/2014,23,141,10:30,11/8/2014 10:30,11/8/2014 10:30
194469,Green-tipped Scarlet Pipit,Song,B,11/6/2005,74,145,0:00,11/6/2005 0:00,11/6/2005 0:00
173336,Green-tipped Scarlet Pipit,Song,B,4/26/2013,86,131,10:00,4/26/2013 10:00,4/26/2013 10:00
158748,Green-tipped Scarlet Pipit,Song,B,12/19/2013,138,44,8:30,12/19/2013 8:30,12/19/2013 8:30
154345,Green-tipped Scarlet Pipit,Song,B,12/30/2012,143,163,8:30,12/30/2012 8:30,12/30/2012 8:30
145503,Green-tipped Scarlet Pipit,Song,B,1/16/2006,53,69,8:00,1/16/2006 8:00,1/16/2006 8:00
141683,Green-tipped Scarlet Pipit,Song,B,8/6/2011,53,67,7:30,8/6/2011 7:30,8/6/2011 7:30
115916,Green-tipped Scarlet Pipit,Song,B,10/1/2011,55,67,7:30,10/1/2011 7:30,10/1/2011 7:30
110826,Green-tipped Scarlet Pipit,Call,B,10/10/2012,59,63,6:40,10/10/2012 6:40,10/10/2012 6:40
81030,Green-tipped Scarlet Pipit,,B,11/20/2002,59,64,6:05,11/20/2002 6:05,11/20/2002 6:05
72980,Green-tipped Scarlet Pipit,Song,B,8/30/2010,32,126,7:25,8/30/2010 7:25,8/30/2010 7:25
70075,Green-tipped Scarlet Pipit,Song,B,3/12/2006,40,145,8:45,3/12/2006 8:45,3/12/2006 8:45
52794,Green-tipped Scarlet Pipit,Song,B,0000-00-00,12,138,0:00,,
50496,Green-tipped Scarlet Pipit,Song,B,3/24/2005,31,135,0:00,3/24/2005 0:00,3/24/2005 0:00
50495,Green-tipped Scarlet Pipit,Song,B,3/24/2005,77,117,0:00,3/24/2005 0:00,3/24/2005 0:00
23805,Green-tipped Scarlet Pipit,Song,B,9/29/2008,146,27,0:00,9/29/2008 0:00,9/29/2008 0:00
22520,Green-tipped Scarlet Pipit,Song,B,7/15/2008,35,148,8:52,7/15/2008 8:52,7/15/2008 8:52
14729,Green-tipped Scarlet Pipit,,B,11/30/2006,27,138,6:12,11/30/2006 6:12,11/30/2006 6:12
11825,Green-tipped Scarlet Pipit,Song,B,9/12/2006,27,146,8:11,9/12/2006 8:11,9/12/2006 8:11
11743,Green-tipped Scarlet Pipit,Song,B,3/17/2007,27,147,8:00,3/17/2007 8:00,3/17/2007 8:00
11415,Green-tipped Scarlet Pipit,,B,1/23/2007,32,127,8:45,1/23/2007 8:45,1/23/2007 8:45
8176,Green-tipped Scarlet Pipit,Song,B,10/24/2006,41,145,10:00,10/24/2006 10:00,10/24/2006 10:00
4598,Green-tipped Scarlet Pipit,Song,B,8/16/2004,12,139,8:30,8/16/2004 8:30,8/16/2004 8:30
393881,Green-tipped Scarlet Pipit,Call,C,11/20/2017,32,135,8:00,11/20/2017 8:00,11/20/2017 8:00
194468,Green-tipped Scarlet Pipit,Song,C,11/1/2003,77,118,0:00,11/1/2003 0:00,11/1/2003 0:00
128416,Green-tipped Scarlet Pipit,Song,C,6/6/2010,145,27,8:30,6/6/2010 8:30,6/6/2010 8:30
23802,Green-tipped Scarlet Pipit,Song,C,9/24/2008,35,147,0:00,9/24/2008 0:00,9/24/2008 0:00
18985,Green-tipped Scarlet Pipit,Song,C,4/11/2008,26,138,8:00,4/11/2008 8:00,4/11/2008 8:00
350,Green-tipped Scarlet Pipit,Song,C,6/1/2002,27,147,0:00,6/1/2002 0:00,6/1/2002 0:00
15832,Green-tipped Scarlet Pipit,Call,D,8/8/2007,26,147,8:34,8/8/2007 8:34,8/8/2007 8:34
386100,Lesser Birchbeere,Call,,5/19/2017,148,105,13:13,5/19/2017 13:13,5/19/2017 13:13
361296,Lesser Birchbeere,Call,,3/25/2017,92,33,9:00,3/25/2017 9:00,3/25/2017 9:00
293867,Lesser Birchbeere,Call,,6/8/2015,77,59,23:00,6/8/2015 23:00,6/8/2015 23:00
393734,Lesser Birchbeere,Call,A,6/24/2017,47,114,7:10,6/24/2017 7:10,6/24/2017 7:10
389973,Lesser Birchbeere,Call,A,4/27/2016,152,106,11:30,4/27/2016 11:30,4/27/2016 11:30
388612,Lesser Birchbeere,Call,A,9/23/2015,80,56,9:00,9/23/2015 9:00,9/23/2015 9:00
385127,Lesser Birchbeere,Call,A,9/2/2017,78,54,17:30,9/2/2017 17:30,9/2/2017 17:30
371803,Lesser Birchbeere,Call,A,5/15/2017,147,91,10:30,5/15/2017 10:30,5/15/2017 10:30
364150,Lesser Birchbeere,Call,A,3/1/2003,144,97,0:00,3/1/2003 0:00,3/1/2003 0:00
357666,Lesser Birchbeere,Call,A,2/13/2017,145,105,9:37,2/13/2017 9:37,2/13/2017 9:37
357658,Lesser Birchbeere,Call,A,2/13/2017,82,68,8:59,2/13/2017 8:59,2/13/2017 8:59
352547,Lesser Birchbeere,Call,A,4/13/2015,158,82,9:38,4/13/2015 9:38,4/13/2015 9:38
343848,Lesser Birchbeere,Call,A,7/30/2016,78,45,6:00,7/30/2016 6:00,7/30/2016 6:00
336335,Lesser Birchbeere,Call,A,9/6/2016,143,93,21:00,9/6/2016 21:00,9/6/2016 21:00
323533,Lesser Birchbeere,Call,A,6/21/2016,86,63,8:00,6/21/2016 8:00,6/21/2016 8:00
322772,Lesser Birchbeere,Call,A,6/19/2016,141,113,8:00,6/19/2016 8:00,6/19/2016 8:00
321767,Lesser Birchbeere,Call,A,5/17/2015,63,53,9:56,5/17/2015 9:56,5/17/2015 9:56
321383,Lesser Birchbeere,"Call, Song",A,6/10/2016,57,58,6:15,6/10/2016 6:15,6/10/2016 6:15
320102,Lesser Birchbeere,Call,A,6/3/2016,75,69,7:43,6/3/2016 7:43,6/3/2016 7:43
318822,Lesser Birchbeere,Call,A,5/12/2016,91,52,17:27,5/12/2016 17:27,5/12/2016 17:27
316533,Lesser Birchbeere,Call,A,5/14/2016,92,44,17:00,5/14/2016 17:00,5/14/2016 17:00
302410,Lesser Birchbeere,Call,A,6/4/2014,72,53,10:00,6/4/2014 10:00,6/4/2014 10:00
302409,Lesser Birchbeere,Call,A,6/4/2014,70,108,10:00,6/4/2014 10:00,6/4/2014 10:00
293298,Lesser Birchbeere,Call,A,12/1/2015,86,61,11:30,12/1/2015 11:30,12/1/2015 11:30
257563,Lesser Birchbeere,Call,A,3/1/2003,75,45,0:00,3/1/2003 0:00,3/1/2003 0:00
253361,Lesser Birchbeere,Call,A,6/21/2015,82,57,10:00,6/21/2015 10:00,6/21/2015 10:00
251993,Lesser Birchbeere,Call,A,11/10/2013,67,60,11:00,11/10/2013 11:00,11/10/2013 11:00
220905,Lesser Birchbeere,Call,A,2/18/2007,77,50,8:10,2/18/2007 8:10,2/18/2007 8:10
212929,Lesser Birchbeere,Call,A,2/8/2015,90,37,7:50,2/8/2015 7:50,2/8/2015 7:50
197938,Lesser Birchbeere,Call,A,9/28/2014,92,47,18:10,9/28/2014 18:10,9/28/2014 18:10
183593,Lesser Birchbeere,Call,A,6/24/2014,153,109,6:00,6/24/2014 6:00,6/24/2014 6:00
173884,Lesser Birchbeere,Call,A,4/10/2014,66,158,17:35,4/10/2014 17:35,4/10/2014 17:35
172489,Lesser Birchbeere,Call,A,5/13/2013,121,72,16:20,5/13/2013 16:20,5/13/2013 16:20
169205,Lesser Birchbeere,Call,A,3/1/2014,75,50,8:36,3/1/2014 8:36,3/1/2014 8:36
169204,Lesser Birchbeere,Call,A,3/1/2014,78,58,8:36,3/1/2014 8:36,3/1/2014 8:36
169203,Lesser Birchbeere,Call,A,2/25/2014,152,106,8:51,2/25/2014 8:51,2/25/2014 8:51
169202,Lesser Birchbeere,Call,A,2/25/2014,125,75,8:35,2/25/2014 8:35,2/25/2014 8:35
169196,Lesser Birchbeere,Call,A,3/1/2014,73,62,8:31,3/1/2014 8:31,3/1/2014 8:31
164564,Lesser Birchbeere,Call,A,1/11/2014,76,53,8:41,1/11/2014 8:41,1/11/2014 8:41
161306,Lesser Birchbeere,Call,A,11/7/2013,163,114,9:19,11/7/2013 9:19,11/7/2013 9:19
160794,Lesser Birchbeere,Call,A,6/17/2013,145,96,12:06,6/17/2013 12:06,6/17/2013 12:06
160500,Lesser Birchbeere,Call,A,5/19/2013,81,53,7:26,5/19/2013 7:26,5/19/2013 7:26
160493,Lesser Birchbeere,Call,A,5/19/2013,112,61,6:55,5/19/2013 6:55,5/19/2013 6:55
160339,Lesser Birchbeere,Call,A,5/5/2013,92,44,8:13,5/5/2013 8:13,5/5/2013 8:13
160035,Lesser Birchbeere,Call,A,3/22/2013,150,86,20:07,3/22/2013 20:07,3/22/2013 20:07
149942,Lesser Birchbeere,Call,A,10/5/2013,76,46,15:56,10/5/2013 15:56,10/5/2013 15:56
110105,Lesser Birchbeere,Call,A,6/8/2012,31,111,13:00,6/8/2012 13:00,6/8/2012 13:00
109316,Lesser Birchbeere,Call,A,9/4/2012,72,69,12:30,9/4/2012 12:30,9/4/2012 12:30
76499,Lesser Birchbeere,Call,A,4/23/2011,65,76,18:40,4/23/2011 18:40,4/23/2011 18:40
59951,Lesser Birchbeere,Call,A,7/28/2010,140,96,7:45,7/28/2010 7:45,7/28/2010 7:45
